0,17.662679,6.488693,4.839835,0
1,16.353884,12.249395,3.446389,0
2,3.188278,4.195002,4.225173,0
3,3.815222,13.995371,0.680552,0
4,0.206753,11.783908,0.055138,0
5,0.050238,9.078614,5.984395,0
6,13.275327,4.989049,0.481098,1
7,12.016474,15.794508,0.705350,1
8,15.259573,14.459703,4.837249,1
9,3.025534,18.824407,4.327726,1
10,3.315590,0.501811,3.199959,1
11,2.477277,15.256553,1.971201,1
12,16.593864,2.959710,4.820138,1
13,1.265048,5.826146,2.553103,1
14,11.436337,7.384249,2.167895,1
15,15.644565,3.657791,2.926163,1
16,2.164964,19.385547,2.199179,1
17,9.353149,12.056315,2.530462,1
18,13.632611,2.510543,2.778993,1
19,8.039147,10.830272,4.368633,1
20,6.326380,15.198547,2.017108,1
21,6.008120,18.672052,2.706423,1
22,15.217557,19.371887,1.128264,1
23,8.244717,7.122764,5.421787,1
24,2.417216,7.970386,3.269307,1
25,1.896660,2.919656,1.796402,1
26,2.135300,18.132417,6.094145,1
27,3.116913,1.797114,5.909524,1
28,9.004561,18.593640,4.361177,1
29,15.496509,3.264972,3.095410,1
30,0.507322,17.986787,2.959134,1
31,14.365627,6.133347,5.201948,1
32,7.458444,9.789044,0.942341,1
33,2.013889,15.642105,3.195456,1
34,18.115363,10.322218,6.217841,1
35,8.339546,0.473833,0.318226,1
