29,0.058602,2,2,6.162374
34,0.029727,10,4,3.906703
31,0.241722,7,4,9.178071
9,0.047456,1,4,4.592269
11,0.215053,1,4,9.864362
13,0.123574,5,4,3.781603
18,0.115793,5,3,5.817695
24,0.241940,4,2,6.217395
27,0.193121,5,3,9.571148
16,0.297528,8,1,4.873887
7,0.275678,7,1,7.830723
19,0.078097,7,4,8.301809
28,0.180843,7,2,3.106322
30,0.104269,9,4,3.008054
32,0.065631,4,2,5.934499
35,0.119941,3,4,6.495406
15,0.280991,8,4,4.184373
20,0.161975,3,1,6.911814
22,0.105185,10,1,8.408148
14,0.173378,2,1,6.406846
8,0.116347,4,1,7.877844
23,0.283104,4,3,4.084505
33,0.095957,6,1,4.240295
10,0.173509,1,4,7.850040
26,0.209174,1,3,8.257575
25,0.085874,7,3,5.340782
12,0.282445,3,2,6.521761
6,0.180871,1,1,3.097451
17,0.235689,7,4,5.439256
21,0.090388,4,1,3.137230
