8,0.285837,5,1,5.892505
23,0.284261,1,4,3.504681
12,0.158666,5,4,9.936442
20,0.280349,1,4,4.171475
15,0.241557,10,1,8.348400
27,0.042980,3,4,7.969333
28,0.126927,4,1,3.317859
22,0.023173,3,2,4.192319
32,0.204112,4,1,6.801703
33,0.088173,8,1,4.316230
9,0.044175,4,4,8.565927
30,0.122368,8,4,6.915576
35,0.043934,5,1,5.511275
25,0.158208,6,2,7.915188
13,0.252162,7,2,7.410459
10,0.235300,3,2,4.127871
31,0.283744,10,4,4.325176
14,0.032944,9,4,8.482921
19,0.287337,8,3,5.814210
29,0.140938,9,3,3.125216
21,0.181958,2,4,5.449314
18,0.175201,5,1,3.748493
24,0.149411,9,2,6.595879
26,0.198187,5,2,8.632216
34,0.009422,1,2,5.771665
11,0.126678,8,3,4.914854
17,0.055069,2,2,7.411163
7,0.077034,6,2,5.241098
16,0.027489,10,4,5.269547
6,0.082893,7,2,8.351219
