0,18.334591,5.265250,4.987803,0
1,7.444718,15.903378,2.329060,0
2,12.471710,5.218868,5.240512,0
3,4.488885,18.504659,4.844615,0
4,9.630874,16.232164,4.744818,0
5,19.658861,8.341344,5.286627,0
6,7.258512,0.301230,5.427621,1
7,15.693068,1.503242,5.243877,1
8,18.414650,11.607244,4.755650,1
9,16.033196,9.699031,3.617732,1
10,1.095816,5.204488,3.839128,1
11,11.609466,0.844501,3.568711,1
12,19.153652,0.181281,2.084559,1
13,6.361248,6.219462,6.054278,1
14,3.978360,2.937178,0.250325,1
15,15.268317,15.383112,2.796278,1
16,14.806922,17.394211,5.407938,1
17,9.863219,5.098178,2.324930,1
18,12.931324,0.567648,4.493052,1
19,3.819773,18.041236,0.098016,1
20,4.991109,19.763654,1.493279,1
21,8.880064,10.464681,1.421756,1
22,7.644669,5.985515,2.069865,1
23,6.143095,5.557140,2.965340,1
24,0.869198,14.592545,2.984969,1
25,5.080875,17.292980,1.079015,1
26,1.522231,4.979773,2.656852,1
27,1.497888,5.275155,6.119077,1
28,10.127754,15.582712,1.726319,1
29,3.370926,7.603415,3.200283,1
30,10.583913,16.848247,2.550713,1
31,10.898894,10.223935,2.438537,1
32,9.022061,14.375745,5.724285,1
33,13.394805,17.556218,6.193079,1
34,9.710134,17.085176,4.661215,1
35,3.540397,1.405716,5.628165,1
