0,3.809171,1.101999,0.709061,0
1,15.888680,19.868317,1.441186,0
2,2.088133,18.075936,3.404941,0
3,0.727889,4.070858,0.885755,0
4,4.378399,12.719198,3.241970,0
5,1.025526,16.774681,4.353651,0
6,9.547169,6.847465,3.406021,1
7,15.031737,6.483812,1.744254,1
8,12.699251,7.502169,1.689777,1
9,13.671929,20.799535,4.779657,1
10,7.475417,15.005364,5.643849,1
11,4.967133,1.585993,4.713861,1
12,13.992532,9.705928,5.918763,1
13,19.920141,16.477912,0.117812,1
14,16.725258,10.717642,4.421780,1
15,5.408202,8.068364,3.822446,1
16,17.666408,16.175861,3.351368,1
17,13.376201,6.842210,6.017107,1
18,15.267943,12.962927,4.315883,1
19,14.039064,12.160720,5.014837,1
20,13.261751,12.117560,3.661056,1
21,4.166525,8.543313,0.655217,1
22,3.736287,19.868349,4.312108,1
23,12.250674,13.071124,5.863500,1
24,4.542776,9.294005,6.041442,1
25,15.068352,7.034894,0.344145,1
26,17.088419,13.641816,2.000588,1
27,10.248951,13.167638,1.297921,1
28,19.756669,5.115307,1.715793,1
29,6.356971,9.321599,0.483005,1
30,16.836492,9.279974,5.335647,1
31,1.595939,12.307893,3.439589,1
32,14.121853,17.799773,5.150392,1
33,13.789791,17.635040,4.720632,1
34,16.094912,7.363573,4.206980,1
35,0.620134,9.913395,2.595472,1
