0,3.809171,1.101999,0.709061,0
1,15.888680,19.868317,1.441186,0
2,2.088133,18.075936,3.404941,0
3,0.727889,4.070858,0.885755,0
4,4.378399,12.719198,3.241970,0
5,1.025526,16.774681,4.353651,0
6,10.035942,6.715119,3.406021,1
7,15.166992,7.255742,1.744254,1
8,12.773797,8.125744,1.689777,1
9,13.632742,20.217876,4.779657,1
10,6.927322,14.597849,5.643849,1
11,4.966304,1.022416,4.713861,1
12,13.346028,9.459313,5.918763,1
13,19.139863,16.570267,0.117812,1
14,16.907705,10.107607,4.421780,1
15,5.955437,7.625061,3.822446,1
16,18.370392,16.025978,3.351368,1
17,12.787715,6.681824,6.017107,1
18,15.537226,12.319760,4.315883,1
19,13.823251,11.469058,5.014837,1
20,13.877827,11.765257,3.661056,1
21,3.625615,8.958983,0.655217,1
22,3.954964,19.351533,4.312108,1
23,11.667331,12.810839,5.863500,1
24,3.927540,9.142310,6.041442,1
25,14.462628,7.251990,0.344145,1
26,17.359154,14.232464,2.000588,1
27,10.083613,13.758441,1.297921,1
28,19.855190,5.790006,1.715793,1
29,5.781017,9.623648,0.483005,1
30,16.432160,8.717495,5.335647,1
31,2.384237,12.065773,3.439589,1
32,13.817122,17.149117,5.150392,1
33,13.784773,17.026358,4.720632,1
34,16.334341,6.930877,4.206980,1
35,1.141229,10.230107,2.595472,1
